val_id,id,study_id,is_the_model_published_previously,method,method_sub,domain,sd_origin,metric_origin,n_classes,k_folds,n_participants,test_environment,test_protocol,validation_type,age_group,test_device,metric,mean,sd,yi,vi_fold,vi_class,vi_ext,vi_use,vi_source,method_group,miss_n_classes,miss_k_folds,n_classes_imp,k_folds_imp,c_n_classes,c_k_folds,env_re,prot_re,dom_re,se_use,est,ci_l,ci_u,auth_year,method_lab,row_lab
141,25046,Ode 2022,No,Classical ML,GradientBoosting,Sleep,NA,aggregate_cm,2,25,25,Laboratory,Structured,Cross-validation,Adults,Custom,F1,0.8887,NA,2.077530462,NA,NA,NA,0.148242524,constant,Other,0,0,2,25,-0.628078818,2.347826087,Laboratory,Structured,Sleep,0.385022758,0.8887,0.789661437,0.944389942,Row 25046,Classical ML,Ode 2022 – Classical ML – 141
39,804,Chao 2021,No,Linear / GLM,LogisticRegression,Sleep,external_test,aggregate_cm,2,NA,27,Laboratory,Structured,External,Adults,Apple; ActivInsights,F1,0.892,0.16,2.111334905,NA,NA,2.758434942,0.148242524,constant,Threshold,0,1,2,22.65217391,-0.628078818,0,Laboratory,Structured,Sleep,0.385022758,0.892,0.795221258,0.94613883,Row 804,Linear / GLM,Chao 2021 – Linear / GLM – 39
21,9734,Barouni 2020,No,Threshold / Cutpoint,Threshold,Sleep,classes,macro,3,NA,93,Hybrid,Hybrid,Apparent,Adults,Movisens,F1,0.8984,0.0026,2.179571868,NA,2.70E-04,NA,2.70E-04,classes,Threshold,0,1,3,22.65217391,0.371921182,0,Hybrid,Hybrid,Sleep,0.016445583,0.8984,0.89541981,0.901304625,Row 9734,Threshold / Cutpoint,Barouni 2020 – Threshold / Cutpoint – 21
113,11841,Mannini 2017,No,Classical ML,SVM,Activity type,classes,macro,4,20,20,Laboratory,Structured,Cross-validation,Children and Youth,Custom,F1,0.899,0.0364,2.186162518,NA,0.04017729,NA,0.04017729,classes,Other,0,0,4,20,1.371921182,-2.652173913,Laboratory,Structured,Activity type,0.200442736,0.899,0.857330748,0.92949975,Row 11841,Classical ML,Mannini 2017 – Classical ML – 113
109,5753,Mahadevan 2021,Yes - implements published Cole-Kripke-Webster heuristically with open-source activity index proxy,Heuristic Rule,HeuristicRule,Sleep,cv_folds,aggregate_cm,2,32,32,Laboratory,Structured,Cross-validation,Children and Youth; Adults,ActivInsights,F1,0.9,0.07,2.197224577,0.018904321,NA,NA,0.018904321,cv_folds,Threshold,0,0,2,32,-0.628078818,9.347826087,Laboratory,Structured,Sleep,0.137492985,0.9,0.872998875,0.921774925,Row 5753,Heuristic Rule,Mahadevan 2021 – Heuristic Rule – 109
180,1664,Thapa-Chhetry 2022,"Yes - van Hees 2013, 2018",Heuristic Rule,HeuristicRule,Sleep,external_test,macro,3,NA,22,Hybrid,Structured,External,Adults,Axivity,F1,0.9,0.15,2.197224577,NA,NA,2.777777778,0.148242524,constant,Threshold,0,1,3,22.65217391,0.371921182,0,Hybrid,Structured,Sleep,0.385022758,0.9,0.808853857,0.950351757,Row 1664,Heuristic Rule,Thapa-Chhetry 2022 – Heuristic Rule – 180
307,37664,Chen 2026,Yes - Sadeh 1994 algorithm (GGIR),Threshold / Cutpoint,Threshold,Sleep,participants,per_class,2,NA,30,Laboratory,Structured,External,Children and Youth,ActivInsights,F1,0.9,0.08,2.197224577,NA,NA,NA,0.148242524,constant,Threshold,0,1,2,22.65217391,-0.628078818,0,Laboratory,Structured,Sleep,0.385022758,0.9,0.808853857,0.950351757,Row 37664,Threshold / Cutpoint,Chen 2026 – Threshold / Cutpoint – 307
14,4346,Bai 2022,No,Classical ML,GradientBoosting,Activity type,cv_folds,macro,4,5,247,Laboratory,Structured,Cross-validation,Older adults,ActiGraph,F1,0.93,0.004,2.586689344,7.55E-04,NA,NA,7.55E-04,cv_folds,Other,0,0,4,5,1.371921182,-17.65217391,Laboratory,Structured,Activity type,0.027478562,0.93,0.926411609,0.933425984,Row 4346,Classical ML,Bai 2022 – Classical ML – 14
95,8106,Huang 2022,No,Deep Learning,CNN_Attention,Sleep,cv_folds,aggregate_cm,2,5,31,Laboratory,Structured,Cross-validation,Adults,Apple,F1,0.9339,0.0025,2.648200619,3.28E-04,NA,NA,3.28E-04,cv_folds,Other,0,0,2,5,-0.628078818,-17.65217391,Laboratory,Structured,Sleep,0.018111448,0.9339,0.93167461,0.936057883,Row 8106,Deep Learning,Huang 2022 – Deep Learning – 95
70,7483,Felton 2023,Yes - Cole-Kripke 1992 algorithm,Threshold / Cutpoint,Threshold,Sleep,NA,aggregate_cm,2,NA,31,Laboratory,Structured,External,Adults,Apple; Custom,F1,0.934,NA,2.649821696,NA,NA,NA,0.148242524,constant,Threshold,0,1,2,22.65217391,-0.628078818,0,Laboratory,Structured,Sleep,0.385022758,0.934,0.869344693,0.967843827,Row 7483,Threshold / Cutpoint,Felton 2023 – Threshold / Cutpoint – 70
40,804,Chao 2021,No,Linear / GLM,LogisticRegression,Sleep,external_test,aggregate_cm,2,NA,31,Laboratory,Structured,External,Adults,Apple; ActivInsights,F1,0.952,0.03,2.987364024,NA,NA,0.431008801,0.148242524,constant,Threshold,0,1,2,22.65217391,-0.628078818,0,Laboratory,Structured,Sleep,0.385022758,0.952,0.903149489,0.976842543,Row 804,Linear / GLM,Chao 2021 – Linear / GLM – 40
71,7483,Felton 2023,Yes - Webster 1982 algorthm,Threshold / Cutpoint,Threshold,Sleep,NA,aggregate_cm,2,NA,31,Laboratory,Structured,External,Adults,Apple; Custom,F1,0.952,NA,2.987364024,NA,NA,NA,0.148242524,constant,Threshold,0,1,2,22.65217391,-0.628078818,0,Laboratory,Structured,Sleep,0.385022758,0.952,0.903149489,0.976842543,Row 7483,Threshold / Cutpoint,Felton 2023 – Threshold / Cutpoint – 71
72,7483,Felton 2023,Yes - Oakley 1997 algorithm,Threshold / Cutpoint,Threshold,Sleep,NA,aggregate_cm,2,NA,31,Laboratory,Structured,External,Adults,Apple; Custom,F1,0.952,NA,2.987364024,NA,NA,NA,0.148242524,constant,Threshold,0,1,2,22.65217391,-0.628078818,0,Laboratory,Structured,Sleep,0.385022758,0.952,0.903149489,0.976842543,Row 7483,Threshold / Cutpoint,Felton 2023 – Threshold / Cutpoint – 72
73,7483,Felton 2023,Yes - Kripke 2010 algorithm,Threshold / Cutpoint,Threshold,Sleep,NA,aggregate_cm,2,NA,31,Laboratory,Structured,External,Adults,Apple; Custom,F1,0.952,NA,2.987364024,NA,NA,NA,0.148242524,constant,Threshold,0,1,2,22.65217391,-0.628078818,0,Laboratory,Structured,Sleep,0.385022758,0.952,0.903149489,0.976842543,Row 7483,Threshold / Cutpoint,Felton 2023 – Threshold / Cutpoint – 73
121,3298,Mardini 2021,No,Classical ML,GradientBoosting,Activity type,classes,macro,3,5,253,Laboratory,Structured,Cross-validation,Adults; Older adults,ActiGraph,F1,0.955,0.004,3.055048851,NA,0.002887799,NA,0.002887799,classes,Other,0,0,3,5,0.371921182,-17.65217391,Laboratory,Structured,Activity type,0.053738245,0.955,0.950250343,0.959315617,Row 3298,Classical ML,Mardini 2021 – Classical ML – 121
43,804,Chao 2021,No,Classical ML,RandomForest,Sleep,external_test,aggregate_cm,2,NA,31,Laboratory,Structured,External,Adults,Apple; ActivInsights,F1,0.957,0.03,3.102603276,NA,NA,0.531473632,0.148242524,constant,Other,0,1,2,22.65217391,-0.628078818,0,Laboratory,Structured,Sleep,0.385022758,0.957,0.912771835,0.979311016,Row 804,Classical ML,Chao 2021 – Classical ML – 43
181,1664,Thapa-Chhetry 2022,No,Linear / GLM,LogisticRegression,Sleep,cv_folds,macro,3,21,21,Hybrid,Structured,Cross-validation,Adults,Axivity,F1,0.96,0.08,3.17805383,0.206679894,NA,NA,0.206679894,cv_folds,Threshold,0,0,3,21,0.371921182,-1.652173913,Hybrid,Structured,Sleep,0.454620605,0.96,0.907794433,0.983194656,Row 1664,Linear / GLM,Thapa-Chhetry 2022 – Linear / GLM – 181
130,4239,Montoye 2016,No,Classical ML,ANN,Activity type,classes,macro,3,40,40,Laboratory,Hybrid,Cross-validation,Adults,ActiGraph; ActivInsights,F1,0.962,0.0204,3.231428291,NA,0.103805829,NA,0.103805829,classes,Other,0,0,3,40,0.371921182,17.34782609,Laboratory,Hybrid,Activity type,0.322189121,0.962,0.930857565,0.979425606,Row 4239,Classical ML,Montoye 2016 – Classical ML – 130
207,2101,Zhang 2012,No,Classical ML,DecisionTree,Activity type,classes,macro,4,NA,20,Hybrid,Structured,Hold-out,Adults,Unilever & ActivInsights,F1,0.9707,0.03,3.500429945,NA,0.278148818,NA,0.278148818,classes,Other,0,1,4,22.65217391,1.371921182,0,Hybrid,Structured,Activity type,0.527398159,0.9707,0.921776275,0.989377802,Row 2101,Classical ML,Zhang 2012 – Classical ML – 207
101,7472,Kim 2023,No,Classical ML,RandomForest,Sleep,NA,macro,2,NA,30,Laboratory,Structured,Apparent,Adults,Maxim Integrated,F1,0.9889,NA,4.489648106,NA,NA,NA,0.148242524,constant,Other,0,1,2,22.65217391,-0.628078818,0,Laboratory,Structured,Sleep,0.385022758,0.9889,0.976683548,0.994750153,Row 7472,Classical ML,Kim 2023 – Classical ML – 101
287,35984,Skjødt 2025,No,Threshold / Cutpoint,Threshold,Activity intensity,classes,macro,2,NA,50,Laboratory,Hybrid,Apparent,Older adults,ActivInsights,Sensitivity,0.3813,0.113,-0.484034036,NA,0.114718391,NA,0.114718391,classes,Threshold,0,1,2,22.65217391,-0.628078818,0,Laboratory,Hybrid,Activity intensity,0.338701035,0.3813,0.240875048,0.544834253,Row 35984,Threshold / Cutpoint,Skjødt 2025 – Threshold / Cutpoint – 287
85,2608,Hibbing 2018,Yes - Hildebrand 2014,Threshold / Cutpoint,Threshold,Activity type,classes,macro,3,NA,27,Free-living,Unstructured,External,Children and Youth,ActiGraph,Sensitivity,0.4928,0.4286,-0.028801991,NA,0.98012889,NA,0.98012889,classes,Threshold,0,1,3,22.65217391,0.371921182,0,Free-living,Unstructured,Activity type,0.990014591,0.4928,0.122471553,0.871201778,Row 2608,Threshold / Cutpoint,Hibbing 2018 – Threshold / Cutpoint – 85
202,35066,Welch 2013,Yes - Esliger 2011,Threshold / Cutpoint,Threshold,Activity intensity,classes,macro,4,NA,130,Laboratory,Structured,External,Adults,Unilever & ActivInsights,Sensitivity,0.5279,0.1269,0.111716044,NA,0.064817448,NA,0.064817448,classes,Threshold,0,1,4,22.65217391,1.371921182,0,Laboratory,Structured,Activity intensity,0.25459271,0.5279,0.404370891,0.648104515,Row 35066,Threshold / Cutpoint,Welch 2013 – Threshold / Cutpoint – 202
83,2608,Hibbing 2018,No,Hybrid / Ensemble,ANN + DT,Activity type,classes,macro,3,NA,27,Free-living,Unstructured,External,Children and Youth,ActiGraph,Sensitivity,0.5395,0.4021,0.158329929,NA,0.873181899,NA,0.873181899,classes,Other,0,1,3,22.65217391,0.371921182,0,Free-living,Unstructured,Activity type,0.934442026,0.5395,0.158001136,0.879725818,Row 2608,Hybrid / Ensemble,Hibbing 2018 – Hybrid / Ensemble – 83
203,25531,Wullems 2024,"Yes - Rowlands 2014, 2016 for posture and Esliger 2011 for intensity thresholds",Classical ML,Decision tree,Activity intensity,classes,macro,4,NA,20,Laboratory,Structured,External,Older adults,ActivInsights,Sensitivity,0.5455,0.2432,0.182504892,NA,0.240552495,NA,0.240552495,classes,Other,0,1,4,22.65217391,1.371921182,0,Laboratory,Structured,Activity intensity,0.490461512,0.5455,0.314578642,0.758378373,Row 25531,Classical ML,Wullems 2024 – Classical ML – 203
7,962,Ahmadi 2022,Yes - Roscoe 2017,Threshold / Cutpoint,Threshold,Activity type,classes,macro,3,NA,10,Free-living,Hybrid,External,Children and Youth,ActiGraph,Sensitivity,0.5457,0.1807,0.183311601,NA,0.177093112,NA,0.177093112,classes,Threshold,0,1,3,22.65217391,0.371921182,0,Free-living,Hybrid,Activity type,0.420824324,0.5457,0.344906621,0.732653494,Row 962,Threshold / Cutpoint,Ahmadi 2022 – Threshold / Cutpoint – 7
288,35984,Skjødt 2025,No,Threshold / Cutpoint,Threshold,Activity intensity,classes,macro,3,NA,26,Laboratory,Hybrid,Hold-out,Older adults,ActivInsights,Sensitivity,0.557,0.396,0.22899547,NA,0.858521695,NA,0.858521695,classes,Threshold,0,1,3,22.65217391,0.371921182,0,Laboratory,Hybrid,Activity intensity,0.926564458,0.557,0.169796404,0.88544769,Row 35984,Threshold / Cutpoint,Skjødt 2025 – Threshold / Cutpoint – 288
188,5455,Trost 2022,"Yes - Hildebrand 2014, 2017",Threshold / Cutpoint,Threshold,Activity intensity,classes,macro,4,NA,18,Laboratory,Structured,External,Children and Youth,ActiGraph,Sensitivity,0.5699,0.3179,0.281443167,NA,0.420518266,NA,0.420518266,classes,Threshold,0,1,4,22.65217391,1.371921182,0,Laboratory,Structured,Activity intensity,0.648473798,0.5699,0.270997913,0.825267567,Row 5455,Threshold / Cutpoint,Trost 2022 – Threshold / Cutpoint – 188
46,377,Crotti 2020,No,Threshold / Cutpoint,Threshold,Activity type,classes,macro,4,NA,10,Hybrid,Hybrid,Hold-out,Children and Youth,ActiGraph,Sensitivity,0.5808,0.2246,0.326058331,NA,0.212747149,NA,0.212747149,classes,Threshold,0,1,4,22.65217391,1.371921182,0,Hybrid,Hybrid,Activity type,0.461245216,0.5808,0.359397,0.773835893,Row 377,Threshold / Cutpoint,Crotti 2020 – Threshold / Cutpoint – 46
161,5580,Sasaki 2016,No,Classical ML,RandomForest,Activity type,classes,macro,5,15,15,Free-living,Unstructured,Cross-validation,Older adults,ActiGraph,Sensitivity,0.5838,0.2178,0.338392544,NA,0.160699089,NA,0.160699089,classes,Other,0,0,5,15,2.371921182,-7.652173913,Free-living,Unstructured,Activity type,0.400872908,0.5838,0.38999854,0.75474907,Row 5580,Classical ML,Sasaki 2016 – Classical ML – 161
82,2608,Hibbing 2018,No,Hybrid / Ensemble,ANN + DT,Activity intensity,classes,macro,3,NA,54,Laboratory,Structured,Hold-out,Children and Youth,ActiGraph,Sensitivity,0.589,0.1979,0.359832969,NA,0.22276969,NA,0.22276969,classes,Other,0,1,3,22.65217391,0.371921182,0,Laboratory,Structured,Activity intensity,0.471984841,0.589,0.362331892,0.783286658,Row 2608,Hybrid / Ensemble,Hibbing 2018 – Hybrid / Ensemble – 82
12,31390,Atallah 2011,No,Classical ML,NaiveBayes,Activity type,classes,macro,5,11,11,Laboratory,Structured,Cross-validation,Adults,Custom,Sensitivity,0.594,0.19,0.38052616,NA,0.124140143,NA,0.124140143,classes,Other,0,0,5,11,2.371921182,-11.65217391,Laboratory,Structured,Activity type,0.35233527,0.594,0.423102298,0.744806674,Row 31390,Classical ML,Atallah 2011 – Classical ML – 12
8,962,Ahmadi 2022,Yes - Crotti 2020,Threshold / Cutpoint,Threshold,Activity type,classes,macro,3,NA,10,Free-living,Hybrid,External,Children and Youth,ActiGraph,Sensitivity,0.5999,0.1012,0.405048459,NA,0.059257721,NA,0.059257721,classes,Threshold,0,1,3,22.65217391,0.371921182,0,Free-living,Hybrid,Activity type,0.243429088,0.5999,0.481989657,0.707271587,Row 962,Threshold / Cutpoint,Ahmadi 2022 – Threshold / Cutpoint – 8
116,54,Marcotte 2020,Yes - Staudenmayer 2015,Classical ML,Random forest,Activity type,NA,per_class,2,NA,48,Free-living,Unstructured,External,Children and Youth,ActiGraph,Sensitivity,0.613,NA,0.459940243,NA,NA,NA,0.148242524,constant,Other,0,1,2,22.65217391,-0.628078818,0,Free-living,Unstructured,Activity type,0.385022758,0.613,0.426852553,0.77110918,Row 54,Classical ML,Marcotte 2020 – Classical ML – 116
157,307,Sanders 2019,No,Threshold / Cutpoint,Threshold,Activity intensity,classes,macro,2,NA,34,Laboratory,Structured,Hold-out,Older adults,ActivInsights,Sensitivity,0.615,0.2051,0.468378934,NA,0.375171323,NA,0.375171323,classes,Threshold,0,1,2,22.65217391,-0.628078818,0,Laboratory,Structured,Activity intensity,0.612512304,0.615,0.324724158,0.841429514,Row 307,Threshold / Cutpoint,Sanders 2019 – Threshold / Cutpoint – 157
76,4775,Fraysse 2020,Yes - Sanders 2019,Threshold / Cutpoint,Threshold,Activity intensity,classes,macro,2,NA,31,Laboratory,Structured,External,Older adults,ActivInsights,Sensitivity,0.62,0.2687,0.489548225,NA,0.650361412,NA,0.650361412,classes,Threshold,0,1,2,22.65217391,-0.628078818,0,Laboratory,Structured,Activity intensity,0.806449882,0.62,0.251412413,0.887971863,Row 4775,Threshold / Cutpoint,Fraysse 2020 – Threshold / Cutpoint – 76
293,35999,Cepni 2025,Yes - Sadeh 1994 algorithm (GGIR),Threshold / Cutpoint,Threshold,Sleep,participants,per_class,2,NA,110,Laboratory,Structured,External,Children and Youth,ActiGraph,Sensitivity,0.627,0.377,0.519368121,NA,NA,NA,0.148242524,constant,Threshold,0,1,2,22.65217391,-0.628078818,0,Laboratory,Structured,Sleep,0.385022758,0.627,0.441450713,0.781428887,Row 35999,Threshold / Cutpoint,Cepni 2025 – Threshold / Cutpoint – 293
294,35999,Cepni 2025,Yes - Cole-Kripke 1992 algorithm (GGIR),Threshold / Cutpoint,Threshold,Sleep,participants,per_class,2,NA,110,Laboratory,Structured,External,Children and Youth,ActiGraph,Sensitivity,0.627,0.294,0.519368121,NA,NA,NA,0.148242524,constant,Threshold,0,1,2,22.65217391,-0.628078818,0,Laboratory,Structured,Sleep,0.385022758,0.627,0.441450713,0.781428887,Row 35999,Threshold / Cutpoint,Cepni 2025 – Threshold / Cutpoint – 294
142,33648,van Loo 2018,Yes - Schaefer 2014,Threshold / Cutpoint,Threshold,Activity intensity,classes,macro,3,NA,57,Laboratory,Structured,External,Children and Youth,ActivInsights,Sensitivity,0.6436,0.2711,0.59102372,NA,0.465618598,NA,0.465618598,classes,Threshold,0,1,3,22.65217391,0.371921182,0,Laboratory,Structured,Activity intensity,0.682362512,0.6436,0.321604744,0.873078229,Row 33648,Threshold / Cutpoint,van Loo 2018 – Threshold / Cutpoint – 142
37,194,Cakmak 2020,No,Probabilistic Temporal,StateSpace,Sleep,external_test,aggregate_cm,2,NA,32,Laboratory,Structured,Hold-out,Older adults,Empatica,Sensitivity,0.65,0.22,0.619039208,NA,NA,0.935152759,0.148242524,constant,Other,0,1,2,22.65217391,-0.628078818,0,Laboratory,Structured,Sleep,0.385022758,0.65,0.466150506,0.797974677,Row 194,Probabilistic Temporal,Cakmak 2020 – Probabilistic Temporal – 37
53,105,Duncan 2020,Yes - Sanders 2019,Threshold / Cutpoint,Threshold,Activity intensity,classes,macro,2,NA,23,Laboratory,Structured,External,Older adults,ActivInsights,Sensitivity,0.65,0.0849,0.619039208,NA,0.069634199,NA,0.069634199,classes,Threshold,0,1,2,22.65217391,-0.628078818,0,Laboratory,Structured,Activity intensity,0.263882926,0.65,0.525435194,0.756990422,Row 105,Threshold / Cutpoint,Duncan 2020 – Threshold / Cutpoint – 53
56,105,Duncan 2020,"Yes - Hildebrand 2014, 2017",Threshold / Cutpoint,Threshold,Activity intensity,classes,macro,2,NA,23,Laboratory,Structured,External,Older adults,ActivInsights,Sensitivity,0.65,0.198,0.619039208,NA,0.378736868,NA,0.378736868,classes,Threshold,0,1,2,22.65217391,-0.628078818,0,Laboratory,Structured,Activity intensity,0.615416012,0.65,0.357283033,0.861195443,Row 105,Threshold / Cutpoint,Duncan 2020 – Threshold / Cutpoint – 56
138,257,Montoye 2020,"Yes - Hildebrand 2014, 2017",Threshold / Cutpoint,Threshold,Activity type,classes,macro,3,NA,12,Free-living,Unstructured,External,Adults; Older adults,ActiGraph,Sensitivity,0.6502,0.3693,0.619918445,NA,0.878827868,NA,0.878827868,classes,Threshold,0,1,3,22.65217391,0.371921182,0,Free-living,Unstructured,Activity type,0.937458195,0.6502,0.228376771,0.921096303,Row 257,Threshold / Cutpoint,Montoye 2020 – Threshold / Cutpoint – 138
290,35984,Skjødt 2025,No,Classical ML,RandomForest,Activity intensity,classes,macro,3,NA,26,Laboratory,Hybrid,Hold-out,Older adults,ActivInsights,Sensitivity,0.657,0.261,0.649953571,NA,0.447137177,NA,0.447137177,classes,Other,0,1,3,22.65217391,0.371921182,0,Laboratory,Hybrid,Activity intensity,0.668683167,0.657,0.340590147,0.876594905,Row 35984,Classical ML,Skjødt 2025 – Classical ML – 290
144,33648,van Loo 2018,Yes - Phillips 2014,Threshold / Cutpoint,Threshold,Activity intensity,classes,macro,3,NA,57,Laboratory,Structured,External,Children and Youth,ActivInsights,Sensitivity,0.6653,0.1975,0.687003459,NA,0.262220399,NA,0.262220399,classes,Threshold,0,1,3,22.65217391,0.371921182,0,Laboratory,Structured,Activity intensity,0.512074603,0.6653,0.421489273,0.844312209,Row 33648,Threshold / Cutpoint,van Loo 2018 – Threshold / Cutpoint – 144
201,2834,Weaver 2024,"Yes - Hildebrand 2014, 2017",Threshold / Cutpoint,Threshold,Activity intensity,NA,macro,3,NA,75,Laboratory,Structured,External,Children and Youth,Garmin,Sensitivity,0.666,NA,0.690148678,NA,NA,NA,0.148242524,constant,Threshold,0,1,3,22.65217391,0.371921182,0,Laboratory,Structured,Activity intensity,0.385022758,0.666,0.483881605,0.809195822,Row 2834,Threshold / Cutpoint,Weaver 2024 – Threshold / Cutpoint – 201
47,377,Crotti 2020,No,Threshold / Cutpoint,Threshold,Activity type,classes,macro,3,NA,10,Hybrid,Hybrid,Hold-out,Children and Youth,ActiGraph,Sensitivity,0.6693,0.2475,0.70502077,NA,0.416791748,NA,0.416791748,classes,Threshold,0,1,3,22.65217391,0.371921182,0,Hybrid,Hybrid,Activity type,0.645594105,0.6693,0.363467944,0.877652483,Row 377,Threshold / Cutpoint,Crotti 2020 – Threshold / Cutpoint – 47
143,33648,van Loo 2018,Yes - Hildebrand 2014,Threshold / Cutpoint,Threshold,Activity intensity,classes,macro,3,NA,57,Laboratory,Structured,External,Children and Youth,ActivInsights,Sensitivity,0.6719,0.1662,0.71679108,NA,0.189460658,NA,0.189460658,classes,Threshold,0,1,3,22.65217391,0.371921182,0,Laboratory,Structured,Activity intensity,0.435270787,0.6719,0.465967785,0.827772463,Row 33648,Threshold / Cutpoint,van Loo 2018 – Threshold / Cutpoint – 143
137,257,Montoye 2020,"Yes - Hildebrand 2014, 2017",Threshold / Cutpoint,Threshold,Activity type,classes,macro,4,NA,12,Free-living,Unstructured,External,Adults; Older adults,ActiGraph,Sensitivity,0.6753,0.3187,0.732255357,NA,0.528136349,NA,0.528136349,classes,Threshold,0,1,4,22.65217391,1.371921182,0,Free-living,Unstructured,Activity type,0.726729901,0.6753,0.333558245,0.896288186,Row 257,Threshold / Cutpoint,Montoye 2020 – Threshold / Cutpoint – 137
199,2834,Weaver 2024,"Yes - Hildebrand 2014, 2017",Threshold / Cutpoint,Threshold,Activity intensity,NA,macro,3,NA,75,Laboratory,Structured,External,Children and Youth,ActiGraph,Sensitivity,0.682,NA,0.762978275,NA,NA,NA,0.148242524,constant,Threshold,0,1,3,22.65217391,0.371921182,0,Laboratory,Structured,Activity intensity,0.385022758,0.682,0.502083405,0.820188171,Row 2834,Threshold / Cutpoint,Weaver 2024 – Threshold / Cutpoint – 199
127,1051,Migueles 2021,No,Threshold / Cutpoint,Threshold,Activity intensity,classes,macro,2,NA,59,Laboratory,Structured,Apparent,Older adults,ActiGraph,Sensitivity,0.69,0.1131,0.8001193,NA,0.139789208,NA,0.139789208,classes,Threshold,0,1,2,22.65217391,-0.628078818,0,Laboratory,Structured,Activity intensity,0.37388395,0.69,0.51682034,0.822434873,Row 1051,Threshold / Cutpoint,Migueles 2021 – Threshold / Cutpoint – 127
115,54,Marcotte 2020,Yes - Staudenmayer 2015,Classical ML,Decision tree,Activity type,NA,per_class,2,NA,48,Free-living,Unstructured,External,Children and Youth,ActiGraph,Sensitivity,0.7,NA,0.84729786,NA,NA,NA,0.148242524,constant,Other,0,1,2,22.65217391,-0.628078818,0,Free-living,Unstructured,Activity type,0.385022758,0.7,0.523146757,0.832289697,Row 54,Classical ML,Marcotte 2020 – Classical ML – 115
167,25641,Shwetar 2022,No,Threshold / Cutpoint,Threshold,Activity intensity,classes,macro,3,NA,18,Hybrid,Structured,Hold-out,Adults,ActiGraph,Sensitivity,0.7047,0.0872,0.869780392,NA,0.058529697,NA,0.058529697,classes,Threshold,0,1,3,22.65217391,0.371921182,0,Hybrid,Structured,Activity intensity,0.241929116,0.7047,0.597629893,0.793140647,Row 25641,Threshold / Cutpoint,Shwetar 2022 – Threshold / Cutpoint – 167
152,1183,Roscoe 2017,No,Threshold / Cutpoint,Threshold,Activity intensity,classes,macro,3,NA,21,Laboratory,Structured,Apparent,Children and Youth,ActivInsights,Sensitivity,0.72,0.278,0.944461609,NA,0.633851148,NA,0.633851148,classes,Threshold,0,1,3,22.65217391,0.371921182,0,Laboratory,Structured,Activity intensity,0.796147693,0.72,0.350694497,0.924485389,Row 1183,Threshold / Cutpoint,Roscoe 2017 – Threshold / Cutpoint – 152
55,577,Duncan 2020,No,Threshold / Cutpoint,Threshold,Activity intensity,classes,macro,3,NA,20,Laboratory,Structured,External,Children and Youth,ActivInsights,Sensitivity,0.7227,0.1376,0.957894246,NA,0.15714471,NA,0.15714471,classes,Threshold,0,1,3,22.65217391,0.371921182,0,Laboratory,Structured,Activity intensity,0.39641482,0.7227,0.545107327,0.850033942,Row 577,Threshold / Cutpoint,Duncan 2020 – Threshold / Cutpoint – 55
100,5492,Jeong 2022,No,Classical ML,RandomForest,Activity type,NA,macro,4,8,32,Laboratory,Structured,Cross-validation,Adults,ActiGraph,Sensitivity,0.7295,NA,0.99208727,NA,NA,NA,0.148242524,constant,Other,0,0,4,8,1.371921182,-14.65217391,Laboratory,Structured,Activity type,0.385022758,0.7295,0.559083338,0.851540122,Row 5492,Classical ML,Jeong 2022 – Classical ML – 100
200,2834,Weaver 2024,"Yes - Hildebrand 2014, 2017",Threshold / Cutpoint,Threshold,Activity intensity,NA,macro,3,NA,75,Laboratory,Structured,External,Children and Youth,Apple,Sensitivity,0.73,NA,0.994622575,NA,NA,NA,0.148242524,constant,Threshold,0,1,3,22.65217391,0.371921182,0,Laboratory,Structured,Activity intensity,0.385022758,0.73,0.55970822,0.851860348,Row 2834,Threshold / Cutpoint,Weaver 2024 – Threshold / Cutpoint – 200
168,25641,Shwetar 2022,No,Threshold / Cutpoint,Threshold,Activity intensity,classes,macro,4,NA,18,Hybrid,Structured,Hold-out,Adults,ActiGraph,Sensitivity,0.7352,0.0749,1.021167747,NA,0.037004683,NA,0.037004683,classes,Threshold,0,1,4,22.65217391,1.371921182,0,Hybrid,Structured,Activity intensity,0.192366013,0.7352,0.655686537,0.801898916,Row 25641,Threshold / Cutpoint,Shwetar 2022 – Threshold / Cutpoint – 168
166,25641,Shwetar 2022,No,Classical ML,Random forest,Activity intensity,classes,macro,2,NA,18,Hybrid,Structured,Hold-out,Adults,ActiGraph,Sensitivity,0.7381,0.1321,1.036116565,NA,0.233493197,NA,0.233493197,classes,Other,0,1,2,22.65217391,-0.628078818,0,Hybrid,Structured,Activity intensity,0.483211338,0.7381,0.522240899,0.879023018,Row 25641,Classical ML,Shwetar 2022 – Classical ML – 166
158,307,Sanders 2019,No,Threshold / Cutpoint,Threshold,Activity intensity,classes,macro,2,NA,34,Laboratory,Structured,Hold-out,Older adults,ActiGraph,Sensitivity,0.74,0.1697,1.045968555,NA,0.38897667,NA,0.38897667,classes,Threshold,0,1,2,22.65217391,-0.628078818,0,Laboratory,Structured,Activity intensity,0.623679942,0.74,0.456003053,0.906224313,Row 307,Threshold / Cutpoint,Sanders 2019 – Threshold / Cutpoint – 158
